 House Courage Kindness Lucidity Intelligence Creativity Loyalty "Cold blood" Sincerity Ambition Wisdom
604 Slytherin 5.3883329338790364 4.1065063156954675 7.155520871534529 3.964693565635524 5.93667398178107 2.7075348036207685 6.253799896633243 9.841598406196297 4.012628190221311 5.408027945599537
605 Slytherin 7.669528857765023 2.4167735140255355 6.127151266177695 4.195351227648956 5.672370179188453 6.6272270163624425 6.186361559757282 5.39255345755951 2.4826963613874007 7.188197979326154
606 Slytherin 8.531707792120248 7.019554468556031 5.324051028066272 3.3249730360842644 5.763969047975161 6.355645691619749 7.102671025051197 5.017241386319683 6.194053391066099 9.392452287957791
607 Slytherin 7.452624029116323 3.8451775218035 9.071589381160036 3.744465254530465 7.113815259501855 5.895401630349086 7.398119055527671 8.379282109664919 2.653356225171257 7.303451640260139
608 Slytherin 6.644474660040144 5.242770540309821 0.0 2.4451235208837816 6.260548496520118 4.586569617312164 5.23475317312705 6.137985341741549 6.310661561339595 7.516875673903095
609 Slytherin 6.266125511697761 6.210422272574453 6.678347089990844 3.3593944380444913 3.973415384295672 2.533354577723039 7.696630218069005 4.93454571912947 3.494682385785865 5.478555854492612
610 Slytherin 5.592096357223446 3.3420844093451225 8.599251636616412 3.391821771367657 6.670478784928258 4.487431985855345 6.038815427673129 4.70103520370949 4.357513110321886 5.698857611591741
611 Slytherin 7.336199219885795 7.492762491657561 7.165232611728337 2.336325532826334 5.368607655988643 1.3197041598929524 6.956182447144418 5.9097680158480355 5.895002973435344 8.017423732945424
612 Slytherin 7.321479226792792 4.123222432485969 7.626126327070781 6.051258943767285 5.185850414905135 5.043256617883172 8.144366643333417 7.606952592729563 4.23873788980253 4.922143319166176
613 Slytherin 6.96879839154277 4.86162257581903 4.5616380231899365 4.657512638723159 8.012230636686379 0.9775029839421603 7.410085089889236 6.176160391595199 2.4182959084693096 6.481663607532164
614 Slytherin 8.211492606982237 5.974962311061011 7.290156334902895 4.775684912793409 4.533367683418704 4.186375944943835 6.243282401076502 7.175268450632633 7.5148621327694 6.779665360348962
615 Slytherin 6.82861233829489 3.3938384209689065 9.308462417950976 3.1789862381173544 0.0 6.607286320740258 6.577517576372415 5.847754471041449 8.896949270936167 8.123258049713977
616 Slytherin 8.266115091951301 7.3085314334567375 6.119045649685332 6.546979887786315 7.467567843409664 1.6703579551844692 7.6863735711172385 10.0 3.69630664549619 5.134792898456837
617 Slytherin 7.162790152222315 5.37596312094839 8.776303278010722 9.844571115846302 2.6127612388766597 3.57932804112858 5.680257105807109 2.723709233081786 5.944999839871934 6.298685271802982
618 Slytherin 7.687097430009949 6.729048179062317 6.364231611861953 3.7835417936234905 6.550192770967465 3.680623009240327 5.709232542981606 5.6135481748077884 5.045135365945528 7.312051345730072
619 Slytherin 7.142320441565058 4.533780720035933 4.403899689194074 4.259577371952641 3.698812543512516 1.3270302431307515 5.9445697949773 6.6977472105409355 5.123892547864465 6.2652812728701965
620 Slytherin 5.654969257584005 2.374020462338467 5.271012046768499 10.0 7.119385477471916 4.186721995461802 5.092467024705552 7.39304138833884 3.067712827244544 6.49824818021389
621 Slytherin 7.17924203108318 2.9469176340126375 6.340739490626474 6.49734655624969 1.7762176255908315 3.4096919425856154 6.430294749863185 4.518697194547815 3.2019137364788635 5.892281704250549
622 Slytherin 7.341981210811362 7.400070712438275 5.505120344361073 1.745389340197442 4.669560752791374 4.660783952332109 6.789136995800983 4.920394853030804 4.925584325596855 8.562079868013395
623 Slytherin 5.885600920304255 3.6362343647176547 7.532176508308263 4.311734056346896 5.666958121081798 4.755489777009147 6.176532173639668 8.232129045270918 7.369250000578978 6.404305028352062
624 Slytherin 7.801346655673098 4.832660194656745 6.7475758698123 6.1893822881849845 6.730084908444795 3.597398324819112 7.067081553578009 5.188221113202941 2.797417876397641 4.842582576021359
625 Slytherin 6.869436534774982 5.430327607099974 5.425042856846353 4.731307063543182 5.59187982782174 5.352729389410338 6.64896519096875 4.394352161257881 4.1355348770450835 4.711719320114197
626 Slytherin 7.747926998950887 4.704269991685468 8.146974436642815 3.2806931503639354 7.052616132073939 2.6758787681369567 7.750050735350965 4.571263330256098 6.866481661056676 3.48611844107831
627 Slytherin 7.222381560828317 4.686929630062668 7.854507787801283 0.0 6.209658596757393 3.0715986355000116 7.709747277490758 6.396706631332602 5.326447725705363 8.45873597816923
628 Slytherin 6.352398462023667 0.0 6.652721122492479 3.948724409297135 5.473620554285537 5.793970715795256 7.8498696122267955 7.378618917599064 3.996487929768269 6.870379814205656
629 Slytherin 7.135458389981615 3.577083277508076 5.6160162168120396 4.0551439074021305 5.284004727258306 4.452133075672637 5.1883439675616065 6.361066195383431 3.7541906228299444 6.471648693968834
630 Slytherin 7.390328125280123 3.4052287953135627 6.857736901791797 3.6694232476767037 1.0926285540773657 7.65402006861155 6.126960125159563 4.684945163288797 6.160519098262371 5.7764490813602904
631 Slytherin 6.762494184207626 3.334424687212904 7.569091092755805 1.125022670729174 3.5239019107752294 4.743610058408859 7.174386746031212 4.719469390099422 3.3904911461232627 7.159966539102115
632 Slytherin 6.440089371757098 4.920683200402256 3.2497261407555644 5.364717666098792 5.076650077704096 4.308304068491482 6.243114302592133 3.8755514481477844 5.572506068627273 4.451567133847025
633 Slytherin 7.200534768976175 4.143861710016067 2.4900422792603636 6.806301578255619 8.562323479636705 6.433011579881043 5.614498902265782 3.991329324238666 3.26165370316902 5.936855668294028
634 Slytherin 7.322414388001335 5.044849167499365 8.949685833752406 5.877186780410399 4.617911460107566 4.597586225998697 7.174608658525133 7.580600832511779 5.728389736827432 5.439822310008687
635 Slytherin 5.666348004574012 5.088593488588594 6.887678394801876 5.542192835198813 6.497648638742362 5.638688616436912 6.836408019319512 6.897747677315225 8.162176484056706 5.2477770699455295
636 Slytherin 7.486671077506874 6.063717142838549 6.498494316303614 5.072474903455023 4.371702647219614 3.6518576202940944 6.330554157318759 7.635938158514173 4.216547500474267 8.580408632163032
637 Slytherin 7.837546012562907 3.850967619421377 7.080186765427769 5.144442681070014 8.351012297778093 3.7449231129020824 6.4834152701626255 2.864051775994298 6.440814299510623 9.753197309503076
638 Slytherin 6.576813417306018 7.344623586461485 8.480055179552911 7.060854073204423 4.620379908295815 5.740486503682018 6.791058362740919 7.0958329802763345 6.1388075664157675 7.0258132745877795
639 Slytherin 7.1050762569006185 4.961300077203849 7.1219203309892185 4.29598420853741 4.9088333854343045 4.825267385231412 6.139518703369121 2.754198758244943 9.38212971069315 5.485258317010802
640 Slytherin 6.426884680144383 1.6170674314391553 7.825414715128618 4.957458075474319 4.014552010022873 5.0096052874686405 6.91402464234596 4.850613633089511 4.104194569660031 7.428694569653819
641 Slytherin 7.2521975298911485 3.5359356853050783 9.36790293787469 6.386366181154498 4.248267920620423 4.319534648203341 6.043393505946881 6.522099101912412 5.33294010100818 6.009517458846093
642 Slytherin 6.668524982057405 4.71289535214957 6.6122812811488965 4.995377919688212 6.318035136617262 0.42819288849552356 5.803217827484576 5.430589430427989 4.135518468741478 3.0506708885168123
643 Slytherin 8.126578397349949 3.7432461999876376 8.53826040726943 5.911682826371376 5.290655787074434 6.166430000755354 4.915630288524246 5.108568579438151 10.0 8.391266474601496
644 Slytherin 8.608418203878033 1.8594881854811662 9.5526382004309 4.644279449492935 6.3438444070164755 5.516720170450398 6.500847281047932 3.6792872892800688 3.936433670292732 5.806734217180214
645 Slytherin 7.337877940914284 5.068578068133316 5.592860239560689 4.583471818123454 4.492793508750882 6.28833674438249 6.84131003834944 6.310176096322987 4.309967420416091 7.518490673043844
646 Slytherin 7.653486187269366 7.925135801693574 5.7914060287664 4.20803578123604 5.632086463263104 3.5579682475456282 8.755174172755819 3.108550058315247 6.852731948428694 2.8074467684624818
647 Slytherin 7.307560889490376 3.746369499606704 4.65882764739135 1.8270254556290997 6.191049473386151 6.814105245380068 7.1925285793888865 7.0097613128234295 3.4732437583190547 6.870117228226016
648 Slytherin 7.554728083248314 0.785897093073076 3.569714377980733 8.20006833100768 4.785515481140869 5.590191056921164 6.81365313025165 5.760410484711325 5.280372927986181 6.049781316581958
649 Slytherin 6.53396363097811 5.905237900369407 4.020805718270409 6.555223743856288 7.587143973235598 4.555688754025474 5.379533005062584 8.546423143976988 7.429874337179388 6.5957965008805255
650 Slytherin 6.59191395412907 2.8727269956270574 7.415360945781353 5.444470266099193 1.6556156125596824 8.48672416275838 5.82538908325992 3.5925229316018727 3.023240685546666 7.213219956680133
651 Slytherin 6.560146592870237 2.2071591776844715 8.365361072632844 6.3603392561913905 4.510277442350628 6.086816461135767 7.645157217007228 6.295942000279684 4.585843118022494 3.6953142480453396
652 Slytherin 6.704898903399578 4.052906105439078 5.324782756962748 6.156033616639287 5.992714606997157 2.4586026629738313 6.284592565956027 5.67676838796877 5.823992266353769 5.141856767949074
653 Slytherin 4.966289316768575 2.1573800066636957 8.274995498866964 3.8778561886154908 8.227638276044077 2.6935134795847233 7.119467261001144 7.1512501736082745 4.297853725517194 5.626499018068792
654 Slytherin 6.4398636335105355 1.510038387696814 7.191308275371654 6.935723496940849 10.0 6.423320991839391 6.158458028048088 2.911409400929554 5.590395455217363 4.220714318615845
655 Slytherin 6.598243030989342 4.571672179012124 5.73174887551 6.0428859585745816 8.128373217114678 7.48497241818063 7.361203963699824 6.239755884445438 7.071211087949524 6.005130608278968
656 Slytherin 6.050687765842952 3.732055611714239 5.640236601920851 9.082488435064688 4.79735063642039 3.7934436885462657 6.049478490829798 5.400711836143419 6.085697320904848 5.936651410833809
657 Slytherin 7.380128378286993 3.8639997665464927 6.462045795676628 3.6496833610377677 5.688139005986522 4.614197654297649 5.252674697852301 2.3858531508944263 9.607406685839448 4.333093334193052
658 Slytherin 7.716835357077214 4.458359290669222 4.9064080348804415 5.589315467076342 4.374770228294724 1.8504799462661614 6.509163346135322 4.764620044879509 2.1001993103376684 3.738258672278962
659 Slytherin 6.893593898448687 6.091291624554377 6.523835695842349 3.3367083711919543 6.109222618490077 1.790933627209028 6.433707852830418 5.171229669141506 6.775950910413599 7.336350015736874
660 Slytherin 5.620568204405698 4.393769025463275 8.09660777883371 4.671010781293908 6.096636908585768 4.3591068151447585 7.19335186192648 5.958012195816601 5.304230194077096 6.145657099036429
661 Slytherin 7.145273939244412 4.950382443839108 5.433397580495073 2.5793692940051773 4.842643515576412 2.19144850995341 5.987523525840281 4.317769317856132 3.729057296947611 1.859471714205436
662 Slytherin 6.286382465442568 7.673912136858084 4.996026673759779 5.1807111049828904 7.258568486542147 7.026217487574802 6.318683075104823 4.030398472361326 3.9971908123728945 6.365995233453219
663 Slytherin 7.794884298768482 3.8935388253591077 4.582433011292709 2.791276984857591 6.550378145288429 8.560655481071509 7.990370713101791 3.5941978291278316 5.189129597562909 7.638057574786811
664 Slytherin 6.598051182510599 4.557563539986428 6.817517259149454 2.9532193605833634 7.273146097290119 8.510762492050068 7.529546099100241 6.29999177432508 0.0 6.5126859450537005
665 Slytherin 7.4664126207499315 4.3576831917513115 3.646712647108391 4.1002444885989 7.102546313917842 2.841155572880831 5.947577890878306 5.1987640475597185 3.7481343114948347 6.725665440994739
666 Slytherin 7.200773986414201 2.29667380530712 4.124777424495233 4.569039791820067 4.690568838157298 5.691931922952522 6.717427187488587 7.7896453663340885 5.573586919970773 9.897953070101227
667 Slytherin 7.840823651602962 2.914920546409345 7.592861543615359 3.414723026680435 3.227819686118618 4.475449758722094 7.423104995309374 4.475768711132481 6.645110929490446 5.798582930727133
668 Slytherin 6.441839428491236 2.492198057375382 6.200060815798362 7.501335948721439 5.252092571024761 8.430491264204838 7.206047607788649 7.329047190272767 6.423101285667547 6.288770773765319
669 Slytherin 6.429112160005085 5.049315795699366 5.5273368443035835 3.4843361806381754 7.056761061184202 2.732836989321757 5.324808212641759 5.181739977042927 5.468665512277868 10.0
670 Slytherin 7.193179023961206 5.557434966545784 6.3965684258949285 4.784759660874751 6.6466300308351824 5.942766292841947 7.505843019666639 3.1671229235050276 6.5573986239371775 5.359910716115849
671 Slytherin 7.593085150236906 4.985571975437877 6.534612256127893 4.748493458910255 5.147026714176136 6.392384998432606 7.418291518540995 6.749047098929531 3.9163808470228494 9.153726545135783
672 Slytherin 6.217140487308253 5.89410984624382 7.302544564562217 7.689626439841639 4.5558853716997 4.074256962636251 7.553564245704792 7.254836729997884 3.2704038253617673 5.83736342506724
673 Slytherin 6.9969097273948035 6.991483358568273 5.884917869121759 4.778177552374751 6.914787565358946 4.530360450862489 5.950715575988888 7.837152105573941 5.943071681112176 6.324464999937018
674 Slytherin 6.921253889282379 4.1438744477162075 10.0 5.50851624797242 7.069593689483641 0.0 6.6135300332620774 5.147549445841122 4.847281116047471 7.148807177573318
675 Slytherin 6.826237531987972 3.6368134565378303 5.364920806757602 6.5291998264854145 3.727892229654301 5.3356229606066385 7.422615102532708 5.336427331468681 6.058520564265034 8.698877461089687
676 Slytherin 5.800388806150652 5.815850082583419 3.150879633695125 4.232417089677037 6.779944769805908 8.946312163931648 7.023136718066598 5.866201263402623 4.305606342976535 6.285548152234684
677 Slytherin 6.244164357078969 3.3200597593434926 6.479834640055091 3.75187938754049 4.431575452935857 1.4459028594333079 5.683660176069866 5.729795215730312 5.146883741824048 5.003083615005348
678 Slytherin 6.358451773704948 4.566113015066046 7.2646705886212555 8.683119140222166 3.361828599524523 5.073854496127311 5.7626086501314076 9.034419303104539 3.4596647645017518 7.013060154553726
679 Slytherin 6.904947292426306 9.991483616488 6.355622730116809 7.9005402249772185 5.587178974363345 5.081420534807232 5.921494507844322 4.136763849540936 3.232904081709811 6.513857140643128
680 Slytherin 6.921341095459744 6.169410312462844 7.11451469411983 4.3953667945125 5.793414056290514 5.395035783331988 6.047014267137278 4.996014784929576 2.030127690181949 6.731586657274644
681 Slytherin 6.306414933991339 2.4606271877881145 6.62334163085079 7.133660081186632 5.386856001311557 5.727259420488587 6.665780507523706 6.795581330917683 5.218091723250756 3.7559032513316337
682 Slytherin 7.321039873433066 1.3271869857823217 3.477858156108673 6.454101752920631 6.9283565231615905 7.006607868189434 6.668084168336936 4.496632559818735 6.817705158308158 6.190355084426349
683 Slytherin 6.932364080080633 2.253215095615813 7.988380140140341 5.9126355037184375 2.023577154886135 3.1805578500953784 6.036056409799118 2.8998710537067 5.982710709227733 6.411617431898126
684 Slytherin 6.423837535834771 6.850235555622643 4.104323429147134 6.527817723597779 6.767737795003569 9.05729333358419 7.300754726534578 4.344889067367319 3.050733564632948 5.599234848788486
685 Slytherin 7.679819379998663 5.554999498328707 5.4662831032874495 3.7817927446457853 6.3391266332540415 9.36575749203975 5.6740198869065965 7.602185906646575 5.496661564881537 6.445321951329998
686 Slytherin 6.888642211939419 6.683757641271547 6.291332041281103 6.1046633340766165 2.943766995897705 1.438724324697231 7.350119172147897 4.335682572356767 2.2420841636469087 5.306534773416049
687 Slytherin 7.427985315684737 5.702135258349274 6.263990509287739 7.0234079044735065 7.18190099651793 0.8976044707172968 6.011338077551839 6.646280826918329 4.6620168460400855 4.657520089669626
688 Slytherin 7.389634129235365 5.639693774698941 6.875844039113163 5.530613157799604 9.479634446657737 5.115757286636004 6.463958950017758 5.444252896942171 3.8688360330534604 8.609998826323647
689 Slytherin 6.434781540105121 5.669187993765622 8.426200242615103 7.906928404425328 5.319629911141709 2.5165487580148143 5.186889691057987 7.155535398330869 4.974547125541549 8.670149264040433
690 Slytherin 6.566894042053383 5.454668832146296 7.471129192596715 3.373499121068338 4.32050773457078 5.034809356155689 6.725739400263501 6.325496154396722 8.959302910772081 6.353834999636488
691 Slytherin 6.659167969947217 3.818800926942912 7.463570169138065 8.660392358901126 6.621675343384288 5.4164555476891465 7.446755232396142 6.876515551538294 6.900251158742124 7.648049774774856
692 Slytherin 6.0514096841080764 2.3824714973397243 5.278501576547673 4.7103964709729516 4.980279047731628 2.3554247635471333 7.433389521045894 5.262162122944032 5.470571043739582 5.538096385543668
693 Slytherin 6.886136578549202 3.7410736978469212 6.728139746221756 3.6812655446038747 5.1380380625155215 3.24294604620259 6.8096535832284095 6.866370392835615 6.688785356357002 4.805500810069103
694 Slytherin 6.271179387096181 4.791986613772151 6.903503822566517 5.6375061763339716 5.099610443715539 7.351775057955389 7.665914225245728 4.636077796452644 3.57943721992316 5.71657243146448
695 Slytherin 8.066380328698234 3.1528378777751174 8.395615621862202 4.054419245608749 5.108195114662567 4.923700527391826 7.417128293244917 8.318312703276547 4.01077138544414 5.30594851532455
696 Slytherin 6.223700322193662 0.5871006314726639 8.051052947651732 7.528835049665017 3.6624560537003865 4.285364238219451 6.866785713350128 7.0815216860828265 6.47909490957349 3.177921983454328
697 Slytherin 7.289996617639099 4.633446467560316 5.995228894603367 6.612137513560199 5.621452909905776 7.481603487847165 6.513012492794517 5.035167399997288 2.695710984319841 8.396783108162372
698 Slytherin 6.528825806209642 3.663689441003855 6.3505859327140834 5.53113917641051 4.599075360063064 6.233650987320277 7.461032935434091 8.440700943485702 4.492944929397701 8.023775660098911
699 Slytherin 7.049112877632982 8.694682042219418 7.562311106101333 6.202418894250514 3.818507576648123 9.393677973836827 6.7065729664777285 4.726450166524615 3.490848462402729 4.1969403323439
700 Slytherin 7.000858154351484 4.4234723803204234 7.783104189669596 6.652504577643806 4.650990325138028 5.156443999824951 6.250830762935605 6.790242844971159 6.501591804253852 6.749655190525438
701 Slytherin 7.442412145170584 8.118650867050652 8.929373741828217 3.8920214785980223 3.8232299451237277 9.176832410386734 7.250491441398027 3.857159254534142 5.984656948250394 2.2208719663781022
702 Slytherin 7.640821899437346 4.524461784910686 7.757367133147607 6.112716754433183 5.108334345288941 7.492339716510603 5.9368897648244845 3.452812374892198 2.93641353759965 5.3345579857713945
703 Slytherin 8.464911934231685 3.2908837977611194 9.103465815354527 6.147082614510198 4.52742802337965 2.242257837573502 7.879382079445743 7.396467654419473 3.205654656913648 5.8811130771569475
704 Slytherin 7.453632078548824 2.3794329714777223 8.132109143761605 5.666441543151489 5.38705953568773 2.5621296168286394 5.680817546128391 4.903759711019384 2.7489104486257947 6.284639517461556
705 Slytherin 6.531186714286757 7.783488040105428 9.15425467829168 4.730169625097339 7.8026405127759 5.46073350112332 6.587304436512416 1.1811589322783855 1.8442580687246957 6.164371060035823
706 Slytherin 6.423223959770315 4.824768490941841 2.8493914785427084 7.0556582383369015 5.475890651234602 3.8172012188590565 6.456633204841086 3.70897310359756 3.6257799395339134 2.50785761153295
707 Slytherin 7.139171559617107 1.2063526396843491 5.539276386898742 6.4649136602887305 5.480544474797661 4.72094375966552 6.399325564293388 3.783817957427239 7.424266218164442 7.426281609632763
708 Slytherin 8.136290862922385 5.166820513666622 7.285079846764457 6.958810215111622 4.559797749440173 5.118372415223742 7.13348059598509 9.509965680528145 2.7997986168375184 9.006197978917118
709 Slytherin 6.037262501629172 3.3452282427441995 7.001489781383997 4.964799871877759 4.832726898335611 5.09411474511057 7.898360150096332 7.312865823069817 9.146147103615297 7.477550497025938
710 Slytherin 7.2125602564831315 6.424666117956609 5.4283247976507205 5.612750845995736 4.247421523809284 5.872916884120082 6.735424172917712 5.121035264189285 5.601841036032727 4.857483181682161
711 Slytherin 6.1799469478358535 5.446997703254541 7.542715817283425 8.717652073694634 9.687713340210424 3.8429710102234744 6.328295493081829 0.0 3.9947015465243907 5.540419579947931
712 Slytherin 5.786835996194594 7.710090991848234 8.053958500785141 3.885762982902341 7.012847973229579 2.511791362870311 5.498283623244963 3.721357209147247 5.484784561552565 6.844656570946885
713 Slytherin 6.588818033901352 7.132358600780654 7.90247047273389 6.25777653077253 6.432381443399301 0.6403031633069924 7.202956046263569 6.05711413537504 6.945046830954086 5.244545216243247
714 Slytherin 8.66665766663916 4.338712617241512 4.8656224224034945 5.017340920396746 5.511502360423593 4.491683783655215 7.448655285638459 6.750572022902661 0.6229535234495844 5.87967944504638
715 Slytherin 5.946631852936923 7.353364099496512 9.288864734287962 5.1701732944756005 7.6653567825712345 5.858858821226169 7.220819127454991 5.930927113153488 3.090106957067823 3.849698860530983
716 Slytherin 5.938271472223644 6.109594861764273 6.565027680030882 5.909189725822497 5.130122698270468 5.078686069519215 8.364633273351096 6.883483334415832 6.067842296842328 4.737924241741444
717 Slytherin 7.798654716664691 4.700916993587251 9.872206526868158 7.327470262716135 4.070426786498787 1.2656465920238618 6.500901610919027 4.007040744853406 4.355788011942813 7.796982593219424
718 Slytherin 6.429853086386064 2.6269738122018316 5.6219642968959205 6.797269098291522 4.445463107987981 8.263288160451202 5.747878451402233 7.4736057231839315 7.611384205522227 4.598261476195682
719 Slytherin 6.8663447757520855 5.8955547555487895 7.2376796114164135 7.2542319953762835 3.6123763479788344 8.072751255400057 7.376664414864039 5.212174799854648 5.189998731529081 2.7880086502447403
720 Slytherin 6.780409176835818 2.0567049555666124 6.466356456608374 4.55237588027154 3.959016837443397 5.592466568732727 6.074922069041316 7.543987384775931 4.047438302235395 6.75764964832949
721 Slytherin 7.095041364272099 6.940243555475706 4.958734515628576 5.101537950070688 3.882104810403776 5.57607112515917 7.587479061780913 5.366486416241921 4.5397508599655225 6.022617987448681
722 Slytherin 6.810711548777076 3.741487577434909 6.531217414344171 4.919546460068501 5.91939498285614 2.5764054667151464 6.161106851874813 5.959861818751602 5.388653646063572 0.0
723 Slytherin 6.81831595370358 1.7691246164725614 7.252896308110154 4.974108367578625 5.024239266208487 6.271783163952785 7.0463563273301055 3.2185968209601654 3.390831409778659 5.58527450602373
724 Slytherin 7.483517675182342 10.0 5.65616665703211 7.282372054930465 7.143429041420476 1.3045186399404216 5.471788364924706 7.449241329159659 4.425394586264236 7.977223035744453
725 Slytherin 6.596562197129706 7.92654971487681 7.194997995845248 2.8055700026943504 8.95163826014277 4.046213086709717 5.577966111724433 6.915562192609041 6.120475094067701 3.8513294467390917
726 Slytherin 7.01243133120607 3.592898848997251 5.025597805966707 7.474940324647546 6.880751945107184 4.701610445653331 6.82850709888117 3.506577681416757 5.017845242503966 5.001670435814135
727 Slytherin 5.743914971482162 6.774449995422782 8.09388179741058 4.036165233634869 5.78173342351041 4.144943775402537 6.821950733204779 4.146839806208228 6.474974333450635 6.529603598199162
728 Slytherin 6.905923403480898 4.053956914513996 8.447817513182473 4.611516244849897 5.962058315458282 2.97708407772687 7.530050899028826 3.4912146047465242 4.057495786355932 5.721385609888085
729 Slytherin 7.705072789963493 2.694052845123807 5.589895746503279 3.0382555675859075 4.125323681023057 5.1267661916992395 7.480349483708459 5.539140312997687 4.942827398849816 5.619765248873181
730 Slytherin 7.131990537071949 4.462679905739674 7.198343576178722 7.576947964578586 6.470164335669124 7.631773400042741 7.202286834969254 5.366192145635348 4.536975425107948 7.654599875407393
731 Slytherin 5.260994675952385 5.335030823680614 7.365991612900437 5.1361933731869165 4.734962790773935 9.698359537451424 6.579948113513851 8.97125295685322 6.541574656652234 5.88814374811494
732 Slytherin 7.577373048306315 5.407218980043446 7.120843862668891 6.402729810929856 8.851819549401473 7.59479181253602 6.987172450529698 9.626454460056339 4.930452418816097 6.3160511796302785
733 Slytherin 6.381350253656707 4.471608769030927 6.9494197506741 7.268216613203608 2.920512773914845 4.460702137759048 7.324101497420205 5.737209015446089 4.241620750579452 3.507743808340141
734 Slytherin 7.889214960866539 9.401580847391209 7.490054503734678 7.1065998338327425 4.55603685510707 10.0 6.81897139557368 4.3098668946404555 6.512083544882435 4.266893750103617
735 Slytherin 5.724955614057675 3.609261876958848 8.39486345190563 6.010022407872811 8.91183792999102 6.9544855242111145 6.91651053531322 8.527690503376707 3.012246212299008 3.7795912639174416
736 Slytherin 7.505981139134475 3.6069048991293866 7.875813904373613 6.967183416204 9.15055025965549 6.8941334647345975 7.150887369785454 4.903080775612057 4.275181645589923 6.912768694380081
737 Slytherin 7.373460592507984 5.570022648564973 8.295462773866108 7.187963410925196 3.478269216394586 4.962591098118749 6.407885022631627 2.9372484586354046 5.985142080698437 7.2478944899640565
738 Slytherin 5.457665603426445 4.1342832763254735 5.603578921626006 3.2942532955990336 5.459610973767569 5.548738976245194 7.059106208930822 4.584506827559737 5.255637627208559 7.314061052293384
739 Slytherin 6.214978443802432 2.2091661378180847 5.202540266809473 4.117020829602861 6.546999439515312 3.790390440049238 6.351592990564775 5.638633113287 2.955386909759723 5.71973435835623
740 Slytherin 6.769268677877925 4.792391160586736 4.77406849918715 6.2055723181574045 8.143730799626924 7.693077497179935 7.051972794645738 7.4967685216244195 3.144984412138436 2.5941063927942842
741 Slytherin 6.880050457996474 6.799637764589802 6.5848556594797705 6.288202986726914 3.9226860797362573 1.187371725511042 6.730186674523746 5.859096994230198 6.219119774886655 6.556604235828528
742 Slytherin 7.933498219204824 2.269863614964322 5.432504638482452 4.1745179291684495 7.890835599688632 5.284620477981576 6.994967352108872 6.398983304290432 5.182474972674509 1.9275428328306354
743 Slytherin 6.462695096490523 5.302887155374549 9.018580387770559 8.374057302224532 8.60317893163996 5.086374386644993 5.8756523340018605 6.156405298407432 5.220655613114374 6.772609898321875
744 Slytherin 7.715358180351794 5.437864709795109 9.689998297882951 4.608691959214215 8.25540950809139 5.274515261205175 7.620631270585719 6.05224131916329 4.177831615729113 8.201261106254213
745 Slytherin 7.653952423550482 4.955915506198325 8.4711952728987 4.184422997970637 6.245771996742353 2.8197309331125857 5.911240738008883 8.818371436603687 4.607312016261863 3.87203663805431
746 Slytherin 5.824632471398342 2.684453451993564 5.498294506388808 7.852338468369194 6.230124978265269 1.954644023507321 6.452818924194606 5.105872612148248 3.8724043696481116 9.595791097698813
747 Slytherin 6.603421922527698 4.139018133423701 4.686016671592086 5.270033824850318 6.81498584920151 7.1398776211988615 6.425522722986018 4.4197024702953325 2.5651795311193033 1.963396883252764
748 Slytherin 6.620913880337903 5.018960364675826 6.109199178266613 6.942927157416053 3.5962817526412296 5.0079343966709375 8.113384439849929 4.440324234415022 5.156541716334084 4.41551189089311
749 Slytherin 7.420857123086478 5.173031460809413 5.9641035621239045 7.124996960412922 6.306298163160035 2.348633247201615 7.543770619452977 5.526624792970596 5.472892170001216 7.131214434979065
750 Slytherin 7.433368816895424 5.407762441029056 6.491618602030776 5.133955066628291 8.481570440661635 6.3006782740311875 5.979927048602615 4.4253471147223795 3.1935109444098133 3.9602274308202743
751 Slytherin 6.0313273601457205 3.021651522993089 7.78766958784446 3.325861759611204 6.470699093348262 3.77059815979304 6.205406073336744 4.13145524633525 3.147240197267834 5.9153180440525155
752 Slytherin 7.057507141796866 5.754627819526399 9.756250515455163 6.645132737437542 4.6381746792314535 4.284030843853197 5.380725193561114 4.516848247311818 5.292561415311895 6.29298969112627
753 Slytherin 8.121950041278836 2.1768569874234607 6.465916496031683 4.988632018623093 3.724306149473162 8.302233468122758 6.689549119240826 4.933457598799987 3.3328024384472443 7.118610744756536
754 Slytherin 8.0102803786106 4.3601373551980664 8.531020271144216 6.038694660280056 5.995029949325249 4.810148488632367 8.260129690024351 5.666952898652027 4.160089372690025 5.167123969493298
755 Slytherin 7.016340985811943 4.536716234515219 7.387471096415813 5.382119783612179 5.869314322594898 8.827219811353359 7.615527510260924 8.795228986491978 6.223218386390146 5.516931945610136
756 Slytherin 7.230318635764737 3.413003885701475 7.313468122173482 5.451769656664263 4.459444458230521 3.9208995640524273 5.085382188315807 6.006229456674051 5.491526961229103 8.49078272790469
757 Slytherin 6.168125070060262 4.1802300759072955 6.118623558996408 7.003894890656637 5.970800679125928 8.525985648012592 6.505136581533792 6.320841164927026 4.311554022045328 6.06263586113738
758 Slytherin 6.825258555954826 6.782346492565057 6.5691375407983355 8.326347374089877 8.358671635344429 2.936384621324782 6.720445173049841 7.184040264638821 5.658633936205545 6.962575283209502
759 Slytherin 7.897180009158419 6.31441533337186 5.677073046484602 6.01004528039386 6.092332145997991 5.0221023433188225 8.009780333683405 8.30287633479872 3.475745960665662 3.691802256188821
